original_original_location,original_original_year,original_original_population,original_original_unemployment_rate,original_original_mean_household_income,original_lat,original_lon,original_formatted,original_state,original_state_code,original_country,original_country_code,original_confidence,original_attribution,original_attribution_license,original_attribution_url,distance,formatted,lat,lon,name,housenumber,street,district,postcode,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
Georgia,2010,28780,15,50615,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,32024,7,84697,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,25213,9,47774,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,11834,10,48529,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,203922,9,73720,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,139900,9,66168,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,9538,11,50062,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,60485,6,62478,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,13900,11,54412,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,15068,6,41099,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,16930,13,39232,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,8340,13,46505,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,9980,7,45958,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,28669,6,59391,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,18317,14,46343,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,10078,6,46680,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,48434,5,50556,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,28298,6,69702,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,63453,11,50303,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,7996,11,46648,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,14464,8,42803,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,109233,9,52709,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,29966,9,52451,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,21875,9,44201,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,14333,8,50395,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,14740,8,37286,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,28120,7,51948,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,8742,11,44052,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,21992,11,47735,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,6125,6,46204,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
